"id","unique_order_id","user_id","kasir_id","admin_id","cs_id","ticket_id","wahana_id","travelagent_id","sistercompany_id","reservator_id","no_telp","location_id","type_ticket","type_reservation","event_id","block_venue","note","quantity","total","paid_amount","payment_method","bank_code","phone_ovo","description","status","tgl_paid","time_paid","url_invoice","order_via","start_end","booking_date","booking_time","start_time","end_time","prosentase","is_free","created_at","updated_at","synced"
1734416398653360,"06-012022-BKCQ1644068374",NULL,10,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:26:13","2022-06-01 14:26:13",0
1734416795067101,"06-012022-45IC1644068752",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:32:31","2022-06-01 14:32:31",0
1734416823014360,"06-012022-4D2S1644068779",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:32:58","2022-06-01 14:32:58",0
1734416849559819,"06-012022-LGQJ1644068804",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:33:23","2022-06-01 14:33:23",0
1734416926699527,"06-012022-TWO51644068877",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:34:36","2022-06-01 14:34:36",0
1734417035836926,"06-012022-XHOW1644068982",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:36:21","2022-06-01 14:36:21",0
1734417135113905,"06-012022-RFFN1644069076",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:37:55","2022-06-01 14:37:55",0
1734417168678355,"06-012022-BKOG1644069108",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:38:27","2022-06-01 14:38:27",0
1734417215297315,"06-012022-T4YZ1644069153",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:39:12","2022-06-01 14:39:12",0
1734417254643300,"06-012022-PRWC1644069190",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,7,140000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:39:49","2022-06-01 14:39:49",0
1734417274803240,"06-012022-CWA11644069209",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:40:08","2022-06-01 14:40:08",0
1734417291416190,"06-012022-LACD1644069225",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:40:24","2022-06-01 14:40:24",0
1734417305203495,"06-012022-TXIA1644069238",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:40:37","2022-06-01 14:40:37",0
1734417326532264,"06-012022-Y54O1644069259",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:40:58","2022-06-01 14:40:58",0
1734417355261309,"06-012022-8NOI1644069286",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:41:25","2022-06-01 14:41:25",0
1734417378120929,"06-012022-4VM71644069308",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:41:47","2022-06-01 14:41:47",0
1734417599547685,"06-012022-TEFE1644069519",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:45:18","2022-06-01 14:45:18",0
1734417633345151,"06-012022-SGIH1644069551",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:45:50","2022-06-01 14:45:50",0
1734417664028468,"06-012022-GAGC1644069581",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:46:20","2022-06-01 14:46:20",0
1734417826595312,"06-012022-MDLU1644069736",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:48:55","2022-06-01 14:48:55",0
1734417871655189,"06-012022-I9RV1644069779",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:49:38","2022-06-01 14:49:38",0
1734418038158863,"06-012022-UNU71644069937",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:52:16","2022-06-01 14:52:16",0
1734418232139605,"06-012022-IDPK1644070122",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,14,280000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:55:21","2022-06-01 14:55:21",0
1734418347937818,"06-012022-ONPM1644070233",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,6,120000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:57:12","2022-06-01 14:57:12",0
1734418480082482,"06-012022-PURU1644070359",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 14:59:18","2022-06-01 14:59:18",0
1734418527422872,"06-012022-7HEZ1644070404",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:00:03","2022-06-01 15:00:03",0
1734418647519431,"06-012022-HHGS1644070519",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:01:58","2022-06-01 15:01:58",0
1734418867178959,"06-012022-RPFP1644070728",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:05:27","2022-06-01 15:05:27",0
1734418965385490,"06-012022-GTLX1644070822",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:07:01","2022-06-01 15:07:01",0
1734419103365660,"06-012022-AP8F1644070953",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:09:12","2022-06-01 15:09:12",0
1734419196691185,"06-012022-YSFZ1644071042",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:10:41","2022-06-01 15:10:41",0
1734419250615426,"06-012022-PCCA1644071094",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:11:33","2022-06-01 15:11:33",0
1734419328281630,"06-012022-6HP51644071168",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:12:47","2022-06-01 15:12:47",0
1734419360646987,"06-012022-BVCU1644071199",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,6,120000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:13:18","2022-06-01 15:13:18",0
1734419580067492,"06-012022-2PY11644071408",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:16:47","2022-06-01 15:16:47",0
1734419616017178,"06-012022-GGEY1644071442",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:17:21","2022-06-01 15:17:21",0
1734419737045846,"06-012022-F90I1644071558",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:19:17","2022-06-01 15:19:17",0
1734419774743252,"06-012022-QDUV1644071594",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:19:53","2022-06-01 15:19:53",0
1734419811942519,"06-012022-XHKI1644071629",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:20:28","2022-06-01 15:20:28",0
1734419879061435,"06-012022-53IL1644071693",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,6,120000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:21:32","2022-06-01 15:21:32",0
1734419912630597,"06-012022-N5JL1644071725",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:22:04","2022-06-01 15:22:04",0
1734420064201303,"06-012022-QDQK1644071870",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:24:29","2022-06-01 15:24:29",0
1734420177111101,"06-012022-B5TT1644071977",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:26:16","2022-06-01 15:26:16",0
1734420235803669,"06-012022-P5V91644072033",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:27:12","2022-06-01 15:27:12",0
1734420262314954,"06-012022-KCKH1644072059",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:27:38","2022-06-01 15:27:38",0
1734420337150348,"06-012022-VNMC1644072130",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,8,160000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:28:49","2022-06-01 15:28:49",0
1734420361246229,"06-012022-YUDK1644072153",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:29:12","2022-06-01 15:29:12",0
1734420627833426,"06-012022-JO481644072407",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,7,140000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:33:26","2022-06-01 15:33:26",0
1734420688111334,"06-012022-OBRR1644072465",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:34:24","2022-06-01 15:34:24",0
1734420784804748,"06-012022-GREN1644072557",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:35:56","2022-06-01 15:35:56",0
1734420919398455,"06-012022-PALM1644072685",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:38:04","2022-06-01 15:38:04",0
1734420948806664,"06-012022-KQQW1644072713",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:38:32","2022-06-01 15:38:32",0
1734421184081181,"06-012022-1IQR1644072938",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,11,220000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:42:17","2022-06-01 15:42:17",0
1734421408077660,"06-012022-TXKR1644073151",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,4,80000.00,NULL,"EDC_MANDIRI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:45:50","2022-06-01 15:45:50",0
1734421430753492,"06-012022-75YR1644073173",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,5,100000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:46:12","2022-06-01 15:46:12",0
1734421460393087,"06-012022-2URA1644073201",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:46:40","2022-06-01 15:46:40",0
1734421493909778,"06-012022-HWHQ1644073233",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:47:12","2022-06-01 15:47:12",0
1734421550817179,"06-012022-YRFP1644073287",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:48:06","2022-06-01 15:48:06",0
1734421613766451,"06-012022-7P4I1644073347",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:49:06","2022-06-01 15:49:06",0
1734421639636596,"06-012022-ZVYH1644073372",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:49:31","2022-06-01 15:49:31",0
1734421703655176,"06-012022-MUP11644073433",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,2,40000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:50:32","2022-06-01 15:50:32",0
1734421830965504,"06-012022-BYXM1644073555",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:52:34","2022-06-01 15:52:34",0
1734421853385849,"06-012022-DFXK1644073576",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,3,60000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:52:55","2022-06-01 15:52:55",0
1734421972340441,"06-012022-S2VY1644073689",NULL,11,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7,"ENTRANCE",NULL,NULL,NULL,NULL,1,20000.00,NULL,"TUNAI",NULL,NULL,NULL,"PAID","2022-06-01",NULL,NULL,"kasir","07:00:00-20:59:59","2022-06-01",NULL,"07:00:00","20:59:59",NULL,NULL,"2022-06-01 15:54:48","2022-06-01 15:54:48",0
